Index,City,Country
85905,1067,222
85906,4908,127
85907,39248,74
85908,24137,158
85909,9094,8
85910,12579,148
85911,10308,230
85912,41119,184
85913,10063,115
85914,47372,170
85915,11639,173
85916,12630,235
85917,40205,179
85918,42873,175
85919,16,149
85920,39468,229
85921,45644,38
85922,45509,81
85923,48542,114
85924,10801,167
85925,3266,170
85926,15055,55
85927,14729,23
85928,26841,158
85929,11585,196
85930,3986,27
85931,31836,73
85932,4276,159
85933,12638,210
85934,10412,107
85935,26999,164
85936,21200,146
85937,45962,205
85938,18000,216
85939,73,105
85940,45065,122
85941,27477,231
85942,21501,198
85943,24646,80
85944,26647,207
85945,19016,31
85946,538,84
85947,28673,185
85948,25725,45
85949,31326,151
85950,10278,67
85951,41709,141
85952,7184,235
85953,46681,195
85954,9324,124
85955,38346,91
85956,47200,111
85957,35,127
85958,18624,62
85959,38851,2
85960,37942,70
85961,42968,133
85962,822,76
85963,2684,114
85964,32439,50
85965,18068,201
85966,31039,187
85967,8765,151
85968,3376,232
85969,4865,166
85970,2179,16
85971,41778,206
85972,40940,143
85973,32881,44
85974,8557,143
85975,37871,65
85976,12037,78
85977,25454,186
85978,47502,230
85979,8205,116
85980,37602,197
85981,32379,138
85982,39486,214
85983,21759,39
85984,22690,232
85985,24303,61
85986,39664,34
85987,44801,53
85988,3714,93
85989,10824,162
85990,41111,57
85991,37471,134
85992,27647,176
85993,18782,195
85994,14191,178
85995,20655,46
85996,38408,193
85997,24669,10
85998,11614,16
85999,31239,35
86000,7599,208
86001,31172,45
86002,34112,35
86003,25851,107
86004,26143,97
86005,34690,43
86006,13255,237
86007,44646,200
86008,35652,223
86009,48406,50
86010,38128,81
86011,19848,241
86012,20540,159
86013,20879,50
86014,46748,40
86015,23200,91
86016,41567,32
86017,48753,226
86018,14169,75
86019,48117,49
86020,41994,107
86021,24315,78
86022,26627,35
86023,15168,112
86024,17911,65
86025,32153,155
86026,2238,171
86027,27855,149
86028,16778,38
86029,38221,143
86030,43304,169
86031,8400,140
86032,16157,137
86033,29044,122
86034,30192,72
86035,4546,158
86036,36053,134
86037,3314,135
86038,12176,47
86039,44173,94
86040,13502,131
86041,45005,7
86042,14509,156
86043,2522,173
86044,8286,144
86045,14145,78
86046,44090,239
86047,798,170
86048,33412,145
86049,20789,11
86050,29660,170
86051,31887,235
86052,19961,105
86053,15686,156
86054,28142,144
86055,5563,165
86056,47906,172
86057,48571,84
86058,23850,172
86059,12953,124
86060,33317,202
86061,6269,230
86062,7514,239
86063,18454,27
86064,46450,216
86065,40332,190
86066,20903,70
86067,30790,61
86068,16601,134
86069,3303,186
86070,40392,126
86071,31500,174
86072,22457,173
86073,38361,48
86074,2317,25
86075,9363,29
86076,20577,140
86077,23741,211
86078,13224,46
86079,14735,99
86080,46218,110
86081,27344,52
86082,37361,87
86083,22089,169
86084,12834,223
86085,6354,1
86086,16152,165
86087,45992,223
86088,48433,140
86089,29814,143
86090,16985,183
86091,28382,126
86092,19076,77
86093,44682,81
86094,13987,125
86095,14133,50
86096,1133,6
86097,42705,110
86098,8974,53
86099,47100,95
86100,32876,22
86101,9614,134
86102,31626,33
86103,723,236
86104,5592,239
86105,14810,235
86106,43926,49
86107,17620,117
86108,1742,7
86109,6386,173
86110,717,215
86111,27029,66
86112,44544,17
86113,42594,210
86114,26698,146
86115,180,118
86116,30886,42
86117,8801,238
86118,46104,81
86119,5754,49
86120,11920,101
86121,25064,3
86122,37290,36
86123,40342,221
86124,30023,230
86125,46564,20
86126,28460,103
86127,32178,221
86128,4559,157
86129,20621,194
86130,4026,131
86131,15500,239
86132,28551,150
86133,28828,78
86134,37281,210
86135,31752,217
86136,46881,102
86137,18350,188
86138,36645,124
86139,4457,105
86140,2694,224
86141,44869,111
86142,2985,130
86143,14925,28
86144,21727,6
86145,27062,78
86146,16119,48
86147,27650,188
86148,44483,100
86149,29982,25
86150,44987,38
86151,39191,19
86152,38368,211
86153,35423,153
86154,6269,26
86155,36810,122
86156,48925,219
86157,47128,192
86158,23481,104
86159,27946,231
86160,46250,125
86161,41846,85
86162,1976,204
86163,25911,28
86164,22014,112
86165,24194,84
86166,47248,37
86167,31037,103
86168,8415,59
86169,14034,20
86170,38751,110
86171,13681,50
86172,5346,187
86173,42455,108
86174,32017,147
86175,27948,101
86176,42882,68
86177,41839,179
86178,5901,3
86179,21293,31
86180,17424,64
86181,33898,200
86182,23009,152
86183,25971,222
86184,32876,51
86185,38715,196
86186,24205,45
86187,31455,16
86188,42522,116
86189,36704,180
86190,37633,154
86191,35729,222
86192,45053,68
86193,25353,38
86194,4914,44
86195,22259,206
86196,3516,8
86197,34234,88
86198,28677,111
86199,38235,95
86200,15269,106
86201,20453,64
86202,16968,103
86203,25252,235
86204,41506,34
86205,42555,217
86206,27179,96
86207,11044,203
86208,22377,72
86209,34879,132
86210,44932,224
86211,16966,166
86212,26572,1
86213,48513,24
86214,16376,168
86215,46785,22
86216,15510,147
86217,4809,111
86218,22918,225
86219,23646,11
86220,30561,228
86221,34393,71
86222,3669,237
86223,43270,45
86224,39316,103
86225,25239,56
86226,4574,183
86227,10561,17
86228,28159,153
86229,20022,228
86230,21986,129
86231,40380,74
86232,39573,133
86233,24975,221
86234,16906,228
86235,6308,221
86236,21433,28
86237,46625,154
86238,41195,38
86239,10316,224
86240,18722,40
86241,34747,217
86242,13154,130
86243,8451,209
86244,13119,81
86245,42100,183
86246,10104,141
86247,34233,19
86248,5403,11
86249,5367,84
86250,5624,200
86251,641,151
86252,18483,153
86253,19209,189
86254,4080,164
86255,36664,137
86256,20055,211
86257,31453,133
86258,46699,156
86259,26457,128
86260,21166,218
86261,18496,201
86262,2941,191
86263,47367,6
86264,39728,67
86265,37208,196
86266,28901,182
86267,41692,102
86268,5204,130
86269,24388,236
86270,14180,184
86271,29094,212
86272,28524,83
86273,21908,141
86274,38200,77
86275,25780,227
86276,23426,185
86277,43077,81
86278,37099,165
86279,13374,147
86280,11407,28
86281,29081,75
86282,44170,225
86283,22156,238
86284,10490,216
86285,46291,53
86286,12798,172
86287,31470,31
86288,20320,19
86289,23948,80
86290,42854,142
86291,29857,191
86292,17667,48
86293,46424,153
86294,45300,67
86295,34386,180
86296,20771,144
86297,28928,162
86298,35839,150
86299,42473,116
86300,45574,39
86301,26845,68
86302,32077,182
86303,40136,31
86304,23829,16
86305,37968,124
86306,39169,145
86307,18119,14
86308,17257,236
86309,6066,198
86310,21015,70
86311,2725,45
86312,41553,9
86313,23754,126
86314,19306,132
86315,524,38
86316,48500,27
86317,3190,63
86318,30956,196
86319,27021,70
86320,14068,141
86321,22494,4
86322,31766,234
86323,3609,27
86324,30772,83
86325,34394,25
86326,49052,149
86327,11088,178
86328,34764,80
86329,27205,16
86330,14206,129
86331,44176,19
86332,22635,84
86333,45408,5
86334,362,48
86335,35583,233
86336,6807,79
86337,3491,74
86338,28544,99
86339,22987,91
86340,33189,121
86341,42357,110
86342,22482,22
86343,25530,84
86344,35447,108
86345,20337,142
86346,22131,141
86347,37892,162
86348,25756,29
86349,9171,145
86350,39495,125
86351,36351,142
86352,31145,153
86353,23090,28
86354,45428,99
86355,44679,87
86356,46380,204
86357,22833,173
86358,20574,39
86359,22733,59
86360,43688,152
86361,43427,22
86362,21426,113
86363,5829,178
86364,28046,149
86365,35941,137
86366,37675,115
86367,3394,141
86368,42386,143
86369,35777,211
86370,28820,179
86371,15855,81
86372,44772,70
86373,11619,179
86374,33472,210
86375,17713,57
86376,9520,132
86377,30601,182
86378,35257,19
86379,3917,122
86380,11798,43
86381,34203,11
86382,45088,182
86383,34489,135
86384,23328,57
86385,39262,89
86386,47453,114
86387,42945,180
86388,11862,206
86389,37703,104
86390,23895,178
86391,12679,26
86392,43851,115
86393,44172,203
86394,42562,61
86395,29373,124
86396,32499,208
86397,27773,218
86398,17190,21
86399,39349,155
86400,6781,94
86401,38678,173
86402,15342,219
86403,29284,64
86404,35934,31
86405,38985,16
86406,32104,25
86407,31283,49
86408,8275,83
86409,18784,133
86410,10383,112
86411,12398,194
86412,18848,145
86413,12565,108
86414,10076,188
86415,4907,211
86416,7391,162
86417,8011,164
86418,3439,12
86419,22148,12
86420,4977,177
86421,29976,176
86422,36127,49
86423,20189,49
86424,18847,125
86425,23974,24
86426,11439,49
86427,12790,146
86428,1190,174
86429,43550,147
86430,21663,88
86431,5719,38
86432,17989,116
86433,15712,190
86434,14824,85
86435,29686,54
86436,41631,181
86437,12700,45
86438,5907,8
86439,39130,100
86440,18642,105
86441,15901,111
86442,25377,207
86443,21115,214
86444,48449,108
86445,1739,97
86446,14527,25
86447,12259,232
86448,5594,15
86449,16413,1
86450,44168,218
86451,8916,14
86452,30943,3
86453,42304,183
86454,23605,128
86455,3535,96
86456,25408,64
86457,41573,160
86458,10851,76
86459,17070,201
86460,1216,61
86461,31431,232
86462,22125,16
86463,12178,138
86464,22669,35
86465,31762,205
86466,28213,48
86467,10056,23
86468,19861,227
86469,28332,92
86470,20424,185
86471,45110,11
86472,37837,10
86473,6520,141
86474,20798,126
86475,10033,192
86476,19681,186
86477,47847,92
86478,35700,55
86479,38628,75
86480,35394,74
86481,41646,151
86482,45565,221
86483,42893,25
86484,34495,155
86485,25971,16
86486,13992,112
86487,26309,165
86488,18936,225
86489,13937,149
86490,41497,149
86491,9653,47
86492,45290,212
86493,47039,47
86494,6053,61
86495,19967,42
86496,27045,168
86497,32040,133
86498,27778,70
86499,41294,114
86500,13565,85
86501,26361,151
86502,12128,74
86503,22117,158
86504,38360,11
86505,11166,118
86506,580,209
86507,40046,240
86508,8545,156
86509,37070,76
86510,12657,12
86511,3889,65
86512,18132,14
86513,12216,235
86514,33480,112
86515,42747,212
86516,6373,71
86517,43956,192
86518,17787,98
86519,32118,234
86520,2371,156
86521,34827,155
86522,11218,43
86523,16288,146
86524,26409,182
86525,35835,61
86526,7357,40
86527,4325,195
86528,48595,94
86529,24661,109
86530,29174,9
86531,27077,10
86532,13171,162
86533,37183,41
86534,3265,65
86535,45653,126
86536,32575,241
86537,44533,194
86538,21450,47
86539,14166,91
86540,15155,12
86541,30374,118
86542,38358,20
86543,45900,174
86544,9397,153
86545,18322,158
86546,23638,219
86547,5348,78
86548,35004,185
86549,36365,145
86550,35188,195
86551,43064,185
86552,26654,125
86553,8369,174
86554,8180,122
86555,27041,227
86556,1097,160
86557,40844,5
86558,21139,77
86559,26424,184
86560,39689,180
86561,48420,83
86562,26871,170
86563,1726,48
86564,15856,153
86565,16067,227
86566,35339,84
86567,17783,240
86568,37557,109
86569,12502,101
86570,42380,212
86571,701,32
86572,6490,182
86573,28638,106
86574,37377,114
86575,19355,69
86576,3761,190
86577,2890,186
86578,9571,139
86579,15848,100
86580,37795,114
86581,19569,189
86582,8902,215
86583,24061,173
86584,32903,53
86585,25939,208
86586,2646,211
86587,36270,211
86588,39856,148
86589,39688,31
86590,38970,233
86591,3390,126
86592,47607,48
86593,8684,49
86594,6038,86
86595,33468,58
86596,36753,169
86597,14513,173
86598,23935,196
86599,5034,137
86600,13714,130
86601,25464,77
86602,17812,81
86603,23467,19
86604,28312,25
86605,35390,9
86606,47183,158
86607,13116,211
86608,38530,59
86609,41170,184
86610,14318,7
86611,24136,43
86612,29277,180
86613,21874,31
86614,17003,25
86615,45888,45
86616,3103,73
86617,23610,21
86618,29016,224
86619,42686,197
86620,46018,152
86621,8142,151
86622,40836,10
86623,9482,235
86624,1247,13
86625,23274,54
86626,14069,70
86627,3705,112
86628,18397,19
86629,15848,102
86630,31718,114
86631,22754,101
86632,33908,133
86633,21316,21
86634,19498,51
86635,8832,26
86636,7974,211
86637,8393,79
86638,45886,214
86639,46892,179
86640,49070,175
86641,5573,107
86642,33224,189
86643,47431,203
86644,28167,81
86645,7837,144
86646,1452,36
86647,14214,135
86648,10767,55
86649,18506,92
86650,18141,15
86651,13082,207
86652,23770,146
86653,19694,57
86654,10037,57
86655,11055,62
86656,29406,25
86657,32644,116
86658,5460,146
86659,33233,87
86660,7662,131
86661,10378,137
86662,1203,116
86663,21684,180
86664,14584,176
86665,19661,168
86666,8153,12
86667,8136,64
86668,34767,18
86669,45707,139
86670,3233,60
86671,34976,179
86672,28441,17
86673,20206,69
86674,26762,100
86675,32603,172
86676,10784,24
86677,18483,137
86678,3289,143
86679,31526,110
86680,2847,162
86681,47104,58
86682,20836,141
86683,29821,108
86684,25346,129
86685,12069,209
86686,40182,10
86687,18881,141
86688,9328,108
86689,3908,37
86690,14775,179
86691,49013,16
86692,42430,93
86693,11432,150
86694,30163,41
86695,21915,106
86696,8584,197
86697,8458,114
86698,21446,33
86699,41947,53
86700,39201,238
86701,34220,75
86702,18846,180
86703,25320,49
86704,38332,208
86705,20679,88
86706,19185,232
86707,21781,23
86708,37929,124
86709,31532,12
86710,45866,91
86711,21693,198
86712,9068,176
86713,28599,124
86714,4388,34
86715,14057,87
86716,12839,70
86717,27971,89
86718,29712,11
86719,30183,228
86720,13957,79
86721,14075,179
86722,14314,39
86723,47212,72
86724,24683,219
86725,190,14
86726,16517,204
86727,7170,5
86728,30095,182
86729,25124,222
86730,26359,187
86731,47227,187
86732,40207,45
86733,48832,219
86734,14363,124
86735,4458,187
86736,30210,80
86737,21469,139
86738,20764,198
86739,29212,193
86740,42975,179
86741,21330,225
86742,36860,106
86743,4985,237
86744,29250,91
86745,16153,147
86746,1377,205
86747,28707,104
86748,47695,130
86749,29270,210
86750,44260,170
86751,43012,221
86752,28775,174
86753,12602,84
86754,18465,42
86755,12680,234
86756,13884,52
86757,19981,237
86758,30879,56
86759,44528,24
86760,45877,189
86761,45490,60
86762,10654,191
86763,8950,147
86764,12838,144
86765,15891,191
86766,22932,144
86767,23656,136
86768,11404,50
86769,33483,66
86770,3669,144
86771,78,133
86772,22244,76
86773,42148,15
86774,36427,40
86775,2440,51
86776,33346,150
86777,13972,25
86778,24198,202
86779,24423,91
86780,25763,137
86781,40729,163
86782,31542,239
86783,1456,73
86784,220,13
86785,48277,72
86786,23359,103
86787,20223,120
86788,6891,93
86789,47885,37
86790,24817,46
86791,6201,13
86792,35703,84
86793,42987,200
86794,40603,188
86795,14248,6
86796,16761,130
86797,9950,120
86798,10516,174
86799,21975,85
86800,41889,150
86801,7740,152
86802,34841,236
86803,1203,44
86804,31119,15
86805,45180,192
86806,44733,220
86807,42632,239
86808,15570,122
86809,15107,184
86810,16120,218
86811,37150,177
86812,15844,135
86813,33502,35
86814,15783,117
86815,34789,193
86816,27599,239
86817,13570,120
86818,7741,53
86819,36718,203
86820,17307,19
86821,9953,37
86822,10849,118
86823,13779,150
86824,16317,118
86825,4948,227
86826,33926,15
86827,17551,174
86828,29939,229
86829,16633,66
86830,31568,196
86831,43328,157
86832,12512,149
86833,30206,173
86834,31805,175
86835,27492,54
86836,38145,2
86837,36161,193
86838,11652,232
86839,5904,2
86840,18816,120
86841,29781,130
86842,45864,28
86843,10334,71
86844,5550,114
86845,6371,112
86846,41111,215
86847,14139,208
86848,3514,148
86849,31179,53
86850,5457,112
86851,13652,145
86852,20918,190
86853,34993,64
86854,30758,202
86855,34354,85
86856,44110,145
86857,19599,136
86858,12791,83
86859,36630,139
86860,40517,233
86861,31162,102
86862,49067,114
86863,27169,113
86864,5706,195
86865,42622,37
86866,29541,135
86867,31537,3
86868,39622,33
86869,449,185
86870,2595,161
86871,33362,223
86872,21918,41
86873,45797,49
86874,47946,7
86875,25641,34
86876,45253,71
86877,28660,208
86878,2954,86
86879,35732,47
86880,4270,124
86881,18017,190
86882,22146,156
86883,16068,116
86884,37261,242
86885,9962,51
86886,44337,146
86887,13803,49
86888,14196,39
86889,41727,44
86890,34636,114
86891,44965,79
86892,46716,165
86893,29427,184
86894,4969,74
86895,36199,113
86896,8340,220
86897,27329,240
86898,44540,237
86899,23982,105
86900,27447,174
86901,41500,189
86902,14365,49
86903,25261,155
86904,23927,148
86905,36385,170
86906,13021,61
86907,14821,39
86908,20915,89
86909,10654,216
86910,34122,238
86911,6389,112
86912,10163,208
86913,42396,114
86914,28889,129
86915,30495,115
86916,17926,175
86917,39989,130
86918,17594,170
86919,45695,240
86920,40301,67
86921,16938,182
86922,41617,214
86923,26514,35
86924,37764,112
86925,10988,123
86926,24854,95
86927,37139,163
86928,3630,120
86929,10173,236
86930,34769,199
86931,41246,104
86932,10761,213
86933,18824,28
86934,3296,242
86935,22930,133
86936,25270,147
86937,47510,159
86938,3687,188
86939,33561,50
86940,14150,206
86941,15788,18
86942,12225,196
86943,35482,210
86944,5881,89
86945,19039,149
86946,2216,216
86947,12703,234
86948,747,68
86949,21644,236
86950,7980,11
86951,46193,113
86952,32870,223
86953,1612,46
86954,32104,14
86955,31383,166
86956,42189,102
86957,15021,73
86958,12495,117
86959,1122,116
86960,45720,222
86961,3292,241
86962,23607,105
86963,46047,72
86964,18924,185
86965,841,150
86966,47757,220
86967,10691,230
86968,36654,153
86969,47361,140
86970,22979,97
86971,30554,201
86972,40268,70
86973,48008,173
86974,24310,103
86975,13692,33
86976,9281,196
86977,26998,84
86978,35596,43
86979,15484,192
86980,27447,204
86981,22847,221
86982,6327,125
86983,23392,80
86984,17576,73
86985,1622,225
86986,43890,60
86987,28638,31
86988,33747,142
86989,44141,1
86990,7160,138
86991,29774,197
86992,4100,92
86993,35406,42
86994,19895,241
86995,6961,69
86996,21983,107
86997,21940,27
86998,3999,76
86999,14834,36
87000,6800,9
87001,39991,172
87002,28949,172
87003,39061,18
87004,3701,145
87005,3226,209
87006,14198,66
87007,1447,139
87008,48383,235
87009,19396,50
87010,41672,98
87011,22007,33
87012,34785,93
87013,10094,156
87014,24935,9
87015,42067,95
87016,40312,222
87017,15312,97
87018,3149,201
87019,43174,223
87020,15376,103
87021,24762,77
87022,38409,92
87023,21437,202
87024,36477,195
87025,8097,15
87026,1861,41
87027,4477,28
87028,36053,223
87029,48499,35
87030,45346,76
87031,21740,21
87032,7145,202
87033,14369,209
87034,40023,139
87035,3186,105
87036,6259,192
87037,40145,29
87038,42666,6
87039,14842,91
87040,37602,232
87041,31278,122
87042,12032,50
87043,22986,54
87044,40366,149
87045,44859,76
87046,2582,222
87047,45416,110
87048,6930,157
87049,46254,48
87050,15612,153
87051,45820,166
87052,30995,162
87053,1154,10
87054,6601,240
87055,31287,241
87056,44186,126
87057,41823,66
87058,2062,103
87059,1267,181
87060,21979,32
87061,47326,118
87062,29220,56
87063,32576,241
87064,20624,150
87065,43089,25
87066,27660,199
87067,216,51
87068,31751,119
87069,30555,214
87070,20795,96
87071,16890,22
87072,48194,61
87073,8689,126
87074,20206,225
87075,27854,18
87076,26305,99
87077,33210,52
87078,21446,185
87079,5307,192
87080,15653,118
87081,43423,165
87082,2717,2
87083,40823,65
87084,47603,68
87085,17873,126
87086,47469,138
87087,15982,2
87088,46446,63
87089,26020,51
87090,12952,133
87091,48219,68
87092,18150,31
87093,4200,56
87094,47707,176
87095,40006,145
87096,8219,159
87097,5187,48
87098,42283,131
87099,5137,239
87100,279,71
87101,38439,222
87102,5860,75
87103,31529,134
87104,36614,36
87105,14112,63
87106,44597,73
87107,14764,240
87108,36377,155
87109,19541,225
87110,19938,178
87111,23589,77
87112,17896,133
87113,19265,85
87114,8949,44
87115,32781,49
87116,46817,84
87117,11783,125
87118,26760,55
87119,46531,205
87120,35911,90
87121,21366,115
87122,4489,233
87123,11652,47
87124,27538,205
87125,9,87
87126,44813,190
87127,4963,9
87128,23167,189
87129,4988,134
87130,43319,125
87131,35694,152
87132,47654,114
87133,25898,62
87134,24666,123
87135,28485,21
87136,40257,64
87137,41935,181
87138,5909,221
87139,10627,228
87140,47236,158
87141,13805,11
87142,20535,228
87143,37869,213
87144,21080,102
87145,6932,100
87146,16802,156
87147,42395,142
87148,16570,125
87149,24438,24
87150,2133,200
87151,46693,145
87152,22881,107
87153,10735,210
87154,44346,35
87155,15550,186
87156,10616,131
87157,20135,205
87158,28073,158
87159,2624,33
87160,42964,78
87161,41871,111
87162,49003,180
87163,37216,59
87164,4440,189
87165,34760,34
87166,15414,90
87167,39969,192
87168,2486,125
87169,45233,173
87170,44067,151
87171,10422,2
87172,32755,61
87173,12784,105
87174,2639,46
87175,45010,108
87176,40300,82
87177,33507,176
87178,43983,234
87179,40717,80
87180,1672,93
87181,35118,63
87182,27609,112
87183,3471,62
87184,2668,3
87185,33501,182
87186,45775,83
87187,15498,11
87188,36356,76
87189,44467,10
87190,3658,162
87191,40467,205
87192,21754,78
87193,5159,214
87194,49059,49
87195,11210,171
87196,18752,113
87197,22904,71
87198,19317,211
87199,12185,127
87200,45326,95
87201,34966,209
87202,42516,32
87203,14542,241
87204,46044,171
87205,904,54
87206,45465,188
87207,16299,94
87208,43573,129
87209,16331,92
87210,48505,141
87211,38954,185
87212,19147,88
87213,23209,0
87214,27417,64
87215,501,107
87216,40055,93
87217,44180,203
87218,4081,103
87219,19091,113
87220,9611,81
87221,45191,86
87222,41811,9
87223,3449,121
87224,13659,165
87225,9909,148
87226,34027,132
87227,21078,106
87228,17388,175
87229,15041,97
87230,3897,207
87231,11345,93
87232,34339,225
87233,43592,103
87234,3527,142
87235,37366,83
87236,43373,151
87237,31631,182
87238,31553,96
87239,3421,210
87240,42903,106
87241,48277,90
87242,33251,181
87243,12000,190
87244,25989,223
87245,21536,163
87246,17481,148
87247,14945,84
87248,44163,125
87249,17540,184
87250,7398,60
87251,20223,23
87252,6279,207
87253,29322,194
87254,6205,68
87255,43772,162
87256,45387,200
87257,24420,239
87258,4786,39
87259,2103,43
87260,25387,12
87261,28679,195
87262,32302,175
87263,9923,3
87264,25374,76
87265,7859,122
87266,12478,154
87267,48769,209
87268,39330,96
87269,44285,151
87270,15935,22
87271,13364,161
87272,7218,105
87273,5199,126
87274,18899,29
87275,2061,25
87276,37014,156
87277,43195,211
87278,15717,228
87279,29334,168
87280,9465,47
87281,47212,167
87282,15332,7
87283,16037,18
87284,9255,188
87285,35973,213
87286,6886,197
87287,7858,50
87288,29744,130
87289,43680,237
87290,21725,138
87291,7278,156
87292,37685,83
87293,8997,46
87294,11404,240
87295,765,136
87296,48694,186
87297,32862,194
87298,43267,63
87299,6187,90
87300,33251,24
87301,15785,119
87302,35261,242
87303,36057,69
87304,3481,150
87305,19941,20
87306,3726,39
87307,31090,196
87308,11912,134
87309,33343,140
87310,2429,42
87311,2669,60
87312,26568,105
87313,27175,21
87314,16874,221
87315,33151,28
87316,29684,178
87317,4618,174
87318,12126,199
87319,17833,47
87320,43,7
87321,20503,11
87322,19323,199
87323,4533,127
87324,342,56
87325,4062,45
87326,14642,192
87327,36072,131
87328,14826,34
87329,5436,149
87330,23273,133
87331,33073,239
87332,37013,240
87333,23439,24
87334,21022,77
87335,31900,174
87336,1465,36
87337,20069,96
87338,25490,38
87339,38369,185
87340,28343,201
87341,34200,68
87342,3597,51
87343,48782,68
87344,39288,212
87345,9309,237
87346,36839,164
87347,42260,62
87348,16157,194
87349,9824,82
87350,27217,231
87351,6030,13
87352,19095,144
87353,2718,212
87354,3460,160
87355,35421,154
87356,23989,34
87357,18748,121
87358,3942,151
87359,18443,223
87360,42339,187
87361,28577,30
87362,8014,37
87363,19443,133
87364,31603,121
87365,18891,65
87366,48524,111
87367,1947,165
87368,29917,50
87369,25605,160
87370,26123,50
87371,43324,68
87372,4085,206
87373,12601,54
87374,1639,51
87375,22535,68
87376,45349,237
87377,5440,205
87378,21807,69
87379,38891,64
87380,6404,202
87381,12127,185
87382,46522,234
87383,23269,164
87384,42763,25
87385,21978,132
87386,48972,152
87387,46263,72
87388,6850,165
87389,10638,176
87390,8656,185
87391,8956,221
87392,15104,96
87393,41165,187
87394,28156,219
87395,9866,206
87396,8538,97
87397,15245,7
87398,37044,209
87399,23405,201
87400,7949,172
87401,48809,35
87402,27492,8
87403,48606,131
87404,18512,45
87405,33050,21
87406,29682,238
87407,15254,190
87408,27730,237
87409,21543,144
87410,33579,100
87411,13626,242
87412,39374,153
87413,14424,154
87414,25199,7
87415,20930,181
87416,41719,158
87417,47546,200
87418,30654,154
87419,18624,204
87420,33735,17
87421,11882,37
87422,18296,19
87423,26222,11
87424,23427,138
87425,14123,70
87426,15411,229
87427,43086,87
87428,19417,138
87429,38520,62
87430,22318,170
87431,9295,115
87432,28247,159
87433,31568,108
87434,38148,135
87435,20342,56
87436,24108,124
87437,9286,159
87438,16297,232
87439,49045,215
87440,40557,80
87441,18668,240
87442,17010,48
87443,21883,7
87444,45538,209
87445,1880,19
87446,36786,137
87447,40466,38
87448,29741,120
87449,8422,87
87450,6582,217
87451,5029,54
87452,32158,193
87453,19752,31
87454,10747,238
87455,29805,156
87456,10080,177
87457,40188,49
87458,13019,127
87459,32599,215
87460,5905,84
87461,42299,133
87462,19925,191
87463,18697,75
87464,15619,118
87465,11982,241
87466,42653,42
87467,10846,95
87468,45483,241
87469,10698,76
87470,12416,80
87471,16630,71
87472,49022,42
87473,43192,194
87474,42628,118
87475,39545,61
87476,31705,58
87477,18421,121
87478,6178,159
87479,40637,189
87480,37520,13
87481,33568,147
87482,13076,188
87483,7602,88
87484,5558,94
87485,22759,67
87486,1033,33
87487,25362,229
87488,14020,53
87489,44375,113
87490,39137,151
87491,4995,159
87492,22138,95
87493,20762,203
87494,16047,72
87495,2295,132
87496,12317,218
87497,15302,28
87498,44365,84
87499,4996,89
87500,33117,114
87501,1812,60
87502,35685,216
87503,32990,173
87504,16807,160
87505,36885,59
87506,22963,218
87507,48050,18
87508,30499,224
87509,19101,215
87510,30879,221
87511,31029,107
87512,47762,114
87513,37676,91
87514,22481,114
87515,20277,50
87516,48061,186
87517,12707,229
87518,27877,198
87519,6755,44
87520,13642,68
87521,46712,21
87522,11263,112
87523,41908,19
87524,28764,29
87525,44811,144
87526,40690,76
87527,46031,102
87528,23553,118
87529,24173,137
87530,38296,190
87531,15226,50
87532,25276,165
87533,30566,113
87534,28372,161
87535,24577,142
87536,9772,105
87537,33876,172
87538,26643,34
87539,4363,66
87540,26209,161
87541,31373,56
87542,1061,175
87543,9595,160
87544,39627,121
87545,39976,99
87546,12042,144
87547,42841,203
87548,13328,63
87549,20930,129
87550,38384,93
87551,8185,42
87552,44448,186
87553,45037,22
87554,8785,131
87555,34545,117
87556,24128,36
87557,16578,208
87558,28709,111
87559,29256,182
87560,35835,39
87561,8983,9
87562,1914,118
87563,16325,15
87564,5724,240
87565,14824,145
87566,24833,197
87567,9049,83
87568,28943,217
87569,29333,32
87570,6294,181
87571,16324,218
87572,41376,14
87573,31506,207
87574,7125,204
87575,48886,213
87576,48017,215
87577,47930,134
87578,34604,219
87579,8688,145
87580,45945,75
87581,46924,79
87582,15876,216
87583,39909,131
87584,37108,240
87585,19108,167
87586,30567,144
87587,48062,116
87588,25718,65
87589,46283,159
87590,37090,139
87591,22267,34
87592,25237,45
87593,25426,141
87594,5484,5
87595,38128,142
87596,13474,173
87597,25136,90
87598,31541,50
87599,9250,223
87600,10590,202
87601,31865,155
87602,6404,36
87603,4773,224
87604,83,96
87605,13111,86
87606,5553,127
87607,31997,94
87608,22659,48
87609,35273,57
87610,16694,176
87611,47769,62
87612,8689,114
87613,7151,51
87614,1264,144
87615,3595,3
87616,36138,189
87617,46812,174
87618,44183,125
87619,10884,13
87620,19611,157
87621,29646,208
87622,9086,238
87623,14988,205
87624,11569,228
87625,13024,17
87626,42004,194
87627,18031,150
87628,3728,85
87629,18152,154
87630,46593,169
87631,41291,68
87632,41211,145
87633,9,92
87634,47960,56
87635,42418,54
87636,5249,124
87637,13258,21
87638,5998,91
87639,15127,10
87640,23793,152
87641,4446,82
87642,36107,156
87643,34690,106
87644,36046,211
87645,36317,173
87646,46048,40
87647,28027,220
87648,8946,206
87649,2348,123
87650,22268,15
87651,9010,44
87652,9406,213
87653,39707,160
87654,41683,114
87655,18471,30
87656,38505,49
